fk_cliente;fk_produto;fk_vendedor;fk_data_pedido;unidades_vendidas;preco_unitario;desconto_percentual;cod_pedido
29997;788;283;30/09/2012;4;647.99;0;SO47986
29997;854;283;30/09/2012;8;44.99;0;SO47986
29997;856;283;30/09/2012;5;53.99;0;SO47986
29997;815;283;30/09/2012;5;36.45;0;SO47986
29997;808;283;30/09/2012;4;24.29;0;SO47986
29997;824;283;30/09/2012;6;141.62;0;SO47986
29997;863;283;30/09/2012;9;22.79;0;SO47986
29997;849;283;30/09/2012;4;35.99;0;SO47986
29997;802;283;30/09/2012;1;88.93;0;SO47986
29997;780;283;30/09/2012;9;1242.85;0;SO47986
29997;844;283;30/09/2012;5;11.99;0;SO47986
29997;862;283;30/09/2012;8;22.79;0;SO47986
29997;804;283;30/09/2012;5;137.69;0;SO47986
29997;858;283;30/09/2012;3;14.13;0;SO47986
29997;739;283;30/09/2012;2;744.27;0;SO47986
29997;832;283;30/09/2012;10;209.26;0;SO47986
29997;855;283;30/09/2012;2;53.99;0;SO47986
29997;715;283;30/09/2012;4;28.84;0;SO47986
29554;715;275;30/09/2012;6;28.84;0;SO47987
29554;712;275;30/09/2012;3;5.19;0;SO47987
29554;760;275;30/09/2012;3;469.79;0;SO47987
30074;769;289;30/09/2012;3;469.79;0;SO47988
30074;797;289;30/09/2012;4;600.26;0;SO47988
30074;791;289;30/09/2012;8;1466.01;0;SO47988
30074;854;289;30/09/2012;3;44.99;0;SO47988
30074;801;289;30/09/2012;2;600.26;0;SO47988
30074;714;289;30/09/2012;2;28.84;0;SO47988
30074;789;289;30/09/2012;4;1466.01;0;SO47988
30074;793;289;30/09/2012;4;1308.94;0;SO47988
30074;794;289;30/09/2012;4;1308.94;0;SO47988
30074;799;289;30/09/2012;6;600.26;0;SO47988
30074;796;289;30/09/2012;5;1308.94;0;SO47988
30074;770;289;30/09/2012;2;469.79;0;SO47988
30074;729;289;30/09/2012;4;202.33;0;SO47988
30074;836;289;30/09/2012;2;324.45;0;SO47988
30074;764;289;30/09/2012;8;469.79;0;SO47988
30074;800;289;30/09/2012;3;600.26;0;SO47988
30074;765;289;30/09/2012;2;469.79;0;SO47988
30074;822;289;30/09/2012;4;324.45;0;SO47988
30074;761;289;30/09/2012;4;469.79;0;SO47988
30074;843;289;30/09/2012;4;15.00;0;SO47988
30074;826;289;30/09/2012;5;67.54;0;SO47988
30074;762;289;30/09/2012;3;469.79;0;SO47988
30074;712;289;30/09/2012;4;5.19;0;SO47988
30074;760;289;30/09/2012;5;469.79;0;SO47988
30074;795;289;30/09/2012;2;1308.94;0;SO47988
30074;813;289;30/09/2012;1;65.60;0;SO47988
30074;798;289;30/09/2012;6;600.26;0;SO47988
30074;763;289;30/09/2012;2;469.79;0;SO47988
30074;790;289;30/09/2012;3;1466.01;0;SO47988
30074;766;289;30/09/2012;3;469.79;0;SO47988
30074;849;289;30/09/2012;2;35.99;0;SO47988
30074;852;289;30/09/2012;7;44.99;0;SO47988
30074;835;289;30/09/2012;4;324.45;0;SO47988
30074;859;289;30/09/2012;6;14.13;0;SO47988
30074;856;289;30/09/2012;1;53.99;0;SO47988
30074;730;289;30/09/2012;3;202.33;0;SO47988
30074;844;289;30/09/2012;8;11.99;0;SO47988
30074;722;289;30/09/2012;1;183.94;0;SO47988
30074;767;289;30/09/2012;5;469.79;0;SO47988
30074;768;289;30/09/2012;2;469.79;0;SO47988
30074;726;289;30/09/2012;4;202.33;0;SO47988
30074;711;289;30/09/2012;3;20.19;0;SO47988
30074;819;289;30/09/2012;3;149.03;0;SO47988
30074;715;289;30/09/2012;10;28.84;0;SO47988
30074;759;289;30/09/2012;9;469.79;0;SO47988
30074;792;289;30/09/2012;7;1308.94;0;SO47988
30074;738;289;30/09/2012;5;183.94;0;SO47988
30074;707;289;30/09/2012;5;20.19;0;SO47988
30074;725;289;30/09/2012;1;202.33;0;SO47988
30074;708;289;30/09/2012;3;20.19;0;SO47988
30074;820;289;30/09/2012;2;198.04;0;SO47988
29598;715;281;30/09/2012;5;28.84;0;SO47989
29598;835;281;30/09/2012;4;324.45;0;SO47989
29598;761;281;30/09/2012;3;469.79;0;SO47989
29598;765;281;30/09/2012;3;469.79;0;SO47989
29598;826;281;30/09/2012;1;67.54;0;SO47989
29598;760;281;30/09/2012;3;469.79;0;SO47989
29598;854;281;30/09/2012;6;44.99;0;SO47989
29598;712;281;30/09/2012;3;5.19;0;SO47989
29598;762;281;30/09/2012;2;469.79;0;SO47989
29598;852;281;30/09/2012;1;44.99;0;SO47989
29598;763;281;30/09/2012;1;469.79;0;SO47989
30117;854;277;30/09/2012;3;44.99;0;SO47990
30117;795;277;30/09/2012;4;1308.94;0;SO47990
30117;791;277;30/09/2012;4;1466.01;0;SO47990
30117;766;277;30/09/2012;3;469.79;0;SO47990
30117;715;277;30/09/2012;4;28.84;0;SO47990
30117;793;277;30/09/2012;2;1308.94;0;SO47990
30117;761;277;30/09/2012;7;469.79;0;SO47990
30117;826;277;30/09/2012;1;67.54;0;SO47990
30117;794;277;30/09/2012;5;1308.94;0;SO47990
30117;767;277;30/09/2012;2;469.79;0;SO47990
30117;770;277;30/09/2012;3;469.79;0;SO47990
30117;792;277;30/09/2012;4;1308.94;0;SO47990
30117;798;277;30/09/2012;3;600.26;0;SO47990
30117;800;277;30/09/2012;4;600.26;0;SO47990
30117;730;277;30/09/2012;2;202.33;0;SO47990
30117;763;277;30/09/2012;9;469.79;0;SO47990
30117;799;277;30/09/2012;2;600.26;0;SO47990
30117;762;277;30/09/2012;8;469.79;0;SO47990
30117;725;277;30/09/2012;5;202.33;0;SO47990
30117;760;277;30/09/2012;4;469.79;0;SO47990
30117;801;277;30/09/2012;4;600.26;0;SO47990
30117;712;277;30/09/2012;7;5.19;0;SO47990
30117;765;277;30/09/2012;5;469.79;0;SO47990
30117;769;277;30/09/2012;2;469.79;0;SO47990
30117;796;277;30/09/2012;3;1308.94;0;SO47990
30117;711;277;30/09/2012;8;20.19;0;SO47990
30117;835;277;30/09/2012;8;324.45;0;SO47990
30117;849;277;30/09/2012;2;35.99;0;SO47990
30117;852;277;30/09/2012;1;44.99;0;SO47990
30117;822;277;30/09/2012;2;324.45;0;SO47990
30117;819;277;30/09/2012;2;149.03;0;SO47990
30117;708;277;30/09/2012;4;20.19;0;SO47990
30117;738;277;30/09/2012;2;183.94;0;SO47990
30117;820;277;30/09/2012;5;198.04;0;SO47990
30117;726;277;30/09/2012;2;202.33;0;SO47990
30117;768;277;30/09/2012;3;469.79;0;SO47990
30117;759;277;30/09/2012;4;469.79;0;SO47990
30117;790;277;30/09/2012;7;1466.01;0;SO47990
30117;856;277;30/09/2012;5;53.99;0;SO47990
30117;764;277;30/09/2012;5;469.79;0;SO47990
30117;797;277;30/09/2012;7;600.26;0;SO47990
30117;707;277;30/09/2012;6;20.19;0;SO47990
30117;716;277;30/09/2012;6;28.84;0;SO47990
30117;789;277;30/09/2012;8;1466.01;0;SO47990
30117;729;277;30/09/2012;5;202.33;0;SO47990
30117;836;277;30/09/2012;6;324.45;0;SO47990
29935;748;276;30/09/2012;2;744.27;0;SO47991
29935;844;276;30/09/2012;2;11.99;0;SO47991
29935;862;276;30/09/2012;4;22.79;0;SO47991
29935;809;276;30/09/2012;2;33.77;0;SO47991
29935;785;276;30/09/2012;4;647.99;0;SO47991
29935;779;276;30/09/2012;6;1242.85;0;SO47991
29935;783;276;30/09/2012;7;1229.46;0;SO47991
29935;843;276;30/09/2012;3;15.00;0;SO47991
29935;810;276;30/09/2012;3;65.60;0;SO47991
29935;832;276;30/09/2012;1;209.26;0;SO47991
29935;786;276;30/09/2012;3;647.99;0;SO47991
29935;743;276;30/09/2012;2;736.15;0;SO47991
29935;823;276;30/09/2012;1;52.65;0;SO47991
29935;782;276;30/09/2012;5;1229.46;0;SO47991
29935;863;276;30/09/2012;12;22.03;0,02;SO47991
29935;831;276;30/09/2012;2;209.26;0;SO47991
29935;787;276;30/09/2012;2;647.99;0;SO47991
29935;784;276;30/09/2012;2;1229.46;0;SO47991
29935;815;276;30/09/2012;1;36.45;0;SO47991
29935;814;276;30/09/2012;1;209.26;0;SO47991
29935;861;276;30/09/2012;1;22.79;0;SO47991
29935;825;276;30/09/2012;1;196.33;0;SO47991
30045;802;284;30/09/2012;2;88.93;0;SO47992
30045;824;284;30/09/2012;2;141.62;0;SO47992
30045;784;284;30/09/2012;3;1229.46;0;SO47992
30045;854;284;30/09/2012;4;44.99;0;SO47992
30045;831;284;30/09/2012;8;209.26;0;SO47992
30045;711;284;30/09/2012;7;20.19;0;SO47992
30045;714;284;30/09/2012;3;28.84;0;SO47992
30045;781;284;30/09/2012;1;1242.85;0;SO47992
30045;857;284;30/09/2012;3;53.99;0;SO47992
30045;785;284;30/09/2012;2;647.99;0;SO47992
30045;809;284;30/09/2012;3;33.77;0;SO47992
30045;832;284;30/09/2012;2;209.26;0;SO47992
30045;856;284;30/09/2012;7;53.99;0;SO47992
30045;855;284;30/09/2012;4;53.99;0;SO47992
30045;844;284;30/09/2012;1;11.99;0;SO47992
30045;782;284;30/09/2012;6;1229.46;0;SO47992
30045;712;284;30/09/2012;6;5.19;0;SO47992
30045;815;284;30/09/2012;1;36.45;0;SO47992
30045;814;284;30/09/2012;2;209.26;0;SO47992
30045;825;284;30/09/2012;1;196.33;0;SO47992
30045;862;284;30/09/2012;2;22.79;0;SO47992
30045;743;284;30/09/2012;2;736.15;0;SO47992
30045;805;284;30/09/2012;1;20.52;0;SO47992
30045;779;284;30/09/2012;2;1242.85;0;SO47992
30045;716;284;30/09/2012;6;28.84;0;SO47992
30045;843;284;30/09/2012;5;15.00;0;SO47992
30045;748;284;30/09/2012;3;744.27;0;SO47992
30045;863;284;30/09/2012;6;22.79;0;SO47992
30045;841;284;30/09/2012;3;35.99;0;SO47992
30045;807;284;30/09/2012;3;74.84;0;SO47992
30045;853;284;30/09/2012;3;44.99;0;SO47992
30045;859;284;30/09/2012;2;14.13;0;SO47992
30045;715;284;30/09/2012;4;28.84;0;SO47992
30045;852;284;30/09/2012;10;44.99;0;SO47992
30045;858;284;30/09/2012;1;14.13;0;SO47992
30045;708;284;30/09/2012;5;20.19;0;SO47992
30045;804;284;30/09/2012;2;137.69;0;SO47992
30045;707;284;30/09/2012;6;20.19;0;SO47992
30045;783;284;30/09/2012;8;1229.46;0;SO47992
30045;786;284;30/09/2012;4;647.99;0;SO47992
30045;747;284;30/09/2012;2;736.15;0;SO47992
30045;849;284;30/09/2012;6;35.99;0;SO47992
30045;850;284;30/09/2012;4;35.99;0;SO47992
30045;787;284;30/09/2012;1;647.99;0;SO47992
30045;739;284;30/09/2012;1;744.27;0;SO47992
30045;742;284;30/09/2012;2;744.27;0;SO47992
30045;808;284;30/09/2012;1;24.29;0;SO47992
29540;781;279;30/09/2012;1;1242.85;0;SO47993
29540;783;279;30/09/2012;2;1229.46;0;SO47993
29540;852;279;30/09/2012;2;44.99;0;SO47993
29540;715;279;30/09/2012;7;28.84;0;SO47993
29540;712;279;30/09/2012;6;5.19;0;SO47993
29540;782;279;30/09/2012;3;1229.46;0;SO47993
29540;780;279;30/09/2012;1;1242.85;0;SO47993
29540;862;279;30/09/2012;2;22.79;0;SO47993
29540;863;279;30/09/2012;6;22.79;0;SO47993
30094;765;276;30/09/2012;2;469.79;0;SO47994
30094;762;276;30/09/2012;2;469.79;0;SO47994
30094;799;276;30/09/2012;1;600.26;0;SO47994
30094;726;276;30/09/2012;1;202.33;0;SO47994
30094;768;276;30/09/2012;1;469.79;0;SO47994
30094;822;276;30/09/2012;3;324.45;0;SO47994
30094;763;276;30/09/2012;2;469.79;0;SO47994
30094;767;276;30/09/2012;3;469.79;0;SO47994
30094;764;276;30/09/2012;2;469.79;0;SO47994
30094;725;276;30/09/2012;1;202.33;0;SO47994
30094;789;276;30/09/2012;2;1466.01;0;SO47994
30094;798;276;30/09/2012;3;600.26;0;SO47994
30094;795;276;30/09/2012;5;1308.94;0;SO47994
30094;800;276;30/09/2012;1;600.26;0;SO47994
30094;791;276;30/09/2012;2;1466.01;0;SO47994
30094;836;276;30/09/2012;2;324.45;0;SO47994
30094;759;276;30/09/2012;5;469.79;0;SO47994
30094;796;276;30/09/2012;2;1308.94;0;SO47994
30094;738;276;30/09/2012;2;183.94;0;SO47994
30094;801;276;30/09/2012;4;600.26;0;SO47994
30094;820;276;30/09/2012;2;198.04;0;SO47994
30094;794;276;30/09/2012;3;1308.94;0;SO47994
30094;729;276;30/09/2012;8;202.33;0;SO47994
30094;761;276;30/09/2012;1;469.79;0;SO47994
30094;769;276;30/09/2012;3;469.79;0;SO47994
30094;826;276;30/09/2012;4;67.54;0;SO47994
30094;790;276;30/09/2012;2;1466.01;0;SO47994
30094;813;276;30/09/2012;3;65.60;0;SO47994
30094;766;276;30/09/2012;6;469.79;0;SO47994
30094;760;276;30/09/2012;2;469.79;0;SO47994
30094;797;276;30/09/2012;1;600.26;0;SO47994
30094;835;276;30/09/2012;2;324.45;0;SO47994
30094;722;276;30/09/2012;1;183.94;0;SO47994
29684;763;275;30/09/2012;6;469.79;0;SO47995
29684;761;275;30/09/2012;7;469.79;0;SO47995
29684;852;275;30/09/2012;6;44.99;0;SO47995
29684;760;275;30/09/2012;4;469.79;0;SO47995
29684;762;275;30/09/2012;4;469.79;0;SO47995
29684;770;275;30/09/2012;5;469.79;0;SO47995
29684;854;275;30/09/2012;2;44.99;0;SO47995
29684;765;275;30/09/2012;3;469.79;0;SO47995
29684;826;275;30/09/2012;7;67.54;0;SO47995
29684;712;275;30/09/2012;2;5.19;0;SO47995
29684;715;275;30/09/2012;1;28.84;0;SO47995
30055;780;277;30/09/2012;1;1242.85;0;SO47996
30055;743;277;30/09/2012;1;736.15;0;SO47996
30055;748;277;30/09/2012;1;744.27;0;SO47996
30055;832;277;30/09/2012;3;209.26;0;SO47996
30055;814;277;30/09/2012;2;209.26;0;SO47996
30055;785;277;30/09/2012;3;647.99;0;SO47996
30055;815;277;30/09/2012;1;36.45;0;SO47996
30055;786;277;30/09/2012;2;647.99;0;SO47996
30055;784;277;30/09/2012;2;1229.46;0;SO47996
30055;806;277;30/09/2012;8;61.37;0;SO47996
30055;788;277;30/09/2012;4;647.99;0;SO47996
30055;804;277;30/09/2012;4;137.69;0;SO47996
30055;831;277;30/09/2012;2;209.26;0;SO47996
30055;809;277;30/09/2012;2;33.77;0;SO47996
30055;808;277;30/09/2012;2;24.29;0;SO47996
30055;824;277;30/09/2012;1;141.62;0;SO47996
30055;747;277;30/09/2012;3;736.15;0;SO47996
30055;862;277;30/09/2012;4;22.79;0;SO47996
30055;783;277;30/09/2012;5;1229.46;0;SO47996
30055;825;277;30/09/2012;10;196.33;0;SO47996
30055;715;277;30/09/2012;2;28.84;0;SO47996
30055;782;277;30/09/2012;8;1229.46;0;SO47996
30055;807;277;30/09/2012;1;74.84;0;SO47996
30055;802;277;30/09/2012;1;88.93;0;SO47996
30055;779;277;30/09/2012;2;1242.85;0;SO47996
30055;863;277;30/09/2012;6;22.79;0;SO47996
30055;742;277;30/09/2012;1;744.27;0;SO47996
30055;781;277;30/09/2012;2;1242.85;0;SO47996
29816;715;283;30/09/2012;3;28.84;0;SO47997
29816;854;283;30/09/2012;1;44.99;0;SO47997
29816;862;283;30/09/2012;2;22.79;0;SO47997
29816;783;283;30/09/2012;3;1229.46;0;SO47997
29816;861;283;30/09/2012;1;22.79;0;SO47997
29816;712;283;30/09/2012;3;5.19;0;SO47997
29816;863;283;30/09/2012;12;22.03;0,02;SO47997
29571;861;284;30/09/2012;1;22.79;0;SO47998
29571;780;284;30/09/2012;3;1242.85;0;SO47998
29571;862;284;30/09/2012;8;22.79;0;SO47998
29571;863;284;30/09/2012;3;22.79;0;SO47998
29571;782;284;30/09/2012;3;1229.46;0;SO47998
29571;783;284;30/09/2012;1;1229.46;0;SO47998
29571;781;284;30/09/2012;2;1242.85;0;SO47998
30107;742;276;30/09/2012;1;744.27;0;SO47999
30107;808;276;30/09/2012;1;24.29;0;SO47999
30107;784;276;30/09/2012;1;1229.46;0;SO47999
30107;806;276;30/09/2012;2;61.37;0;SO47999
30107;809;276;30/09/2012;1;33.77;0;SO47999
30107;825;276;30/09/2012;2;196.33;0;SO47999
30107;748;276;30/09/2012;1;744.27;0;SO47999
30107;788;276;30/09/2012;5;647.99;0;SO47999
30107;814;276;30/09/2012;3;209.26;0;SO47999
30107;787;276;30/09/2012;3;647.99;0;SO47999
30107;815;276;30/09/2012;2;36.45;0;SO47999
30107;805;276;30/09/2012;2;20.52;0;SO47999
30107;714;276;30/09/2012;1;28.84;0;SO47999
30107;782;276;30/09/2012;5;1229.46;0;SO47999
30107;823;276;30/09/2012;1;52.65;0;SO47999
30107;747;276;30/09/2012;1;736.15;0;SO47999
30107;802;276;30/09/2012;2;88.93;0;SO47999
30107;831;276;30/09/2012;3;209.26;0;SO47999
30107;824;276;30/09/2012;10;141.62;0;SO47999
30107;743;276;30/09/2012;2;736.15;0;SO47999
30107;783;276;30/09/2012;4;1229.46;0;SO47999
30107;780;276;30/09/2012;4;1242.85;0;SO47999
30107;862;276;30/09/2012;4;22.79;0;SO47999
30107;807;276;30/09/2012;1;74.84;0;SO47999
30107;779;276;30/09/2012;1;1242.85;0;SO47999
30107;781;276;30/09/2012;1;1242.85;0;SO47999
30107;832;276;30/09/2012;2;209.26;0;SO47999
30107;785;276;30/09/2012;1;647.99;0;SO47999
30107;804;276;30/09/2012;4;137.69;0;SO47999
30107;863;276;30/09/2012;5;22.79;0;SO47999
30042;838;289;30/09/2012;1;780.82;0;SO48000
29953;742;284;30/09/2012;1;744.27;0;SO48001
29953;814;284;30/09/2012;1;209.26;0;SO48001
29953;707;284;30/09/2012;9;20.19;0;SO48001
29953;849;284;30/09/2012;5;35.99;0;SO48001
29953;863;284;30/09/2012;11;22.03;0,02;SO48001
29953;708;284;30/09/2012;8;20.19;0;SO48001
29953;808;284;30/09/2012;1;24.29;0;SO48001
29953;784;284;30/09/2012;1;1229.46;0;SO48001
29953;854;284;30/09/2012;6;44.99;0;SO48001
29953;841;284;30/09/2012;5;35.99;0;SO48001
29953;850;284;30/09/2012;2;35.99;0;SO48001
29953;856;284;30/09/2012;2;53.99;0;SO48001
29953;809;284;30/09/2012;5;33.77;0;SO48001
29953;712;284;30/09/2012;4;5.19;0;SO48001
29953;859;284;30/09/2012;4;14.13;0;SO48001
29953;780;284;30/09/2012;2;1242.85;0;SO48001
29953;716;284;30/09/2012;4;28.84;0;SO48001
29953;815;284;30/09/2012;1;36.45;0;SO48001
29953;862;284;30/09/2012;4;22.79;0;SO48001
29953;714;284;30/09/2012;2;28.84;0;SO48001
29953;855;284;30/09/2012;1;53.99;0;SO48001
29953;831;284;30/09/2012;1;209.26;0;SO48001
29953;788;284;30/09/2012;3;647.99;0;SO48001
29953;739;284;30/09/2012;1;744.27;0;SO48001
29953;711;284;30/09/2012;8;20.19;0;SO48001
29953;825;284;30/09/2012;3;196.33;0;SO48001
29953;823;284;30/09/2012;2;52.65;0;SO48001
29953;807;284;30/09/2012;4;74.84;0;SO48001
29953;806;284;30/09/2012;2;61.37;0;SO48001
29953;853;284;30/09/2012;5;44.99;0;SO48001
29953;786;284;30/09/2012;5;647.99;0;SO48001
29953;779;284;30/09/2012;2;1242.85;0;SO48001
29953;787;284;30/09/2012;7;647.99;0;SO48001
29953;858;284;30/09/2012;4;14.13;0;SO48001
29953;844;284;30/09/2012;4;11.99;0;SO48001
29953;782;284;30/09/2012;4;1229.46;0;SO48001
29953;747;284;30/09/2012;1;736.15;0;SO48001
29953;832;284;30/09/2012;4;209.26;0;SO48001
29953;781;284;30/09/2012;2;1242.85;0;SO48001
29953;804;284;30/09/2012;6;137.69;0;SO48001
29953;824;284;30/09/2012;2;141.62;0;SO48001
29953;783;284;30/09/2012;2;1229.46;0;SO48001
29953;748;284;30/09/2012;2;744.27;0;SO48001
29953;843;284;30/09/2012;3;15.00;0;SO48001
29953;802;284;30/09/2012;2;88.93;0;SO48001
29953;852;284;30/09/2012;9;44.99;0;SO48001
29953;857;284;30/09/2012;1;53.99;0;SO48001
29953;715;284;30/09/2012;8;28.84;0;SO48001
29675;763;275;30/09/2012;6;469.79;0;SO48002
29675;765;275;30/09/2012;3;469.79;0;SO48002
29675;826;275;30/09/2012;3;67.54;0;SO48002
29675;852;275;30/09/2012;1;44.99;0;SO48002
29675;854;275;30/09/2012;3;44.99;0;SO48002
30023;712;277;30/09/2012;4;5.19;0;SO48003
30023;852;277;30/09/2012;3;44.99;0;SO48003
30023;715;277;30/09/2012;3;28.84;0;SO48003
30076;819;281;30/09/2012;1;149.03;0;SO48004
30076;725;281;30/09/2012;8;202.33;0;SO48004
30076;766;281;30/09/2012;2;469.79;0;SO48004
30076;822;281;30/09/2012;2;324.45;0;SO48004
30076;759;281;30/09/2012;1;469.79;0;SO48004
30076;794;281;30/09/2012;2;1308.94;0;SO48004
30076;795;281;30/09/2012;2;1308.94;0;SO48004
30076;761;281;30/09/2012;3;469.79;0;SO48004
30076;801;281;30/09/2012;3;600.26;0;SO48004
30076;793;281;30/09/2012;5;1308.94;0;SO48004
30076;769;281;30/09/2012;2;469.79;0;SO48004
30076;826;281;30/09/2012;1;67.54;0;SO48004
30076;738;281;30/09/2012;3;183.94;0;SO48004
30076;722;281;30/09/2012;1;183.94;0;SO48004
30076;797;281;30/09/2012;1;600.26;0;SO48004
30076;798;281;30/09/2012;1;600.26;0;SO48004
30076;730;281;30/09/2012;1;202.33;0;SO48004
30076;767;281;30/09/2012;2;469.79;0;SO48004
30076;796;281;30/09/2012;2;1308.94;0;SO48004
30076;763;281;30/09/2012;5;469.79;0;SO48004
30076;835;281;30/09/2012;1;324.45;0;SO48004
30076;765;281;30/09/2012;3;469.79;0;SO48004
30076;820;281;30/09/2012;5;198.04;0;SO48004
30076;762;281;30/09/2012;2;469.79;0;SO48004
30076;770;281;30/09/2012;6;469.79;0;SO48004
30076;791;281;30/09/2012;2;1466.01;0;SO48004
30076;760;281;30/09/2012;1;469.79;0;SO48004
30076;799;281;30/09/2012;4;600.26;0;SO48004
30076;789;281;30/09/2012;2;1466.01;0;SO48004
30076;764;281;30/09/2012;2;469.79;0;SO48004
30103;844;290;30/09/2012;5;11.99;0;SO48005
30103;843;290;30/09/2012;5;15.00;0;SO48005
30103;860;290;30/09/2012;2;14.13;0;SO48005
30103;763;290;30/09/2012;5;469.79;0;SO48005
30103;795;290;30/09/2012;2;1308.94;0;SO48005
30103;718;290;30/09/2012;4;780.82;0;SO48005
30103;764;290;30/09/2012;5;469.79;0;SO48005
30103;707;290;30/09/2012;9;20.19;0;SO48005
30103;712;290;30/09/2012;6;5.19;0;SO48005
30103;766;290;30/09/2012;4;469.79;0;SO48005
30103;838;290;30/09/2012;5;780.82;0;SO48005
30103;858;290;30/09/2012;1;14.13;0;SO48005
30103;835;290;30/09/2012;5;324.45;0;SO48005
30103;765;290;30/09/2012;6;469.79;0;SO48005
30103;727;290;30/09/2012;2;202.33;0;SO48005
30103;798;290;30/09/2012;4;600.26;0;SO48005
30103;856;290;30/09/2012;7;53.99;0;SO48005
30103;849;290;30/09/2012;5;35.99;0;SO48005
30103;789;290;30/09/2012;7;1466.01;0;SO48005
30103;722;290;30/09/2012;7;183.94;0;SO48005
30103;726;290;30/09/2012;3;202.33;0;SO48005
30103;711;290;30/09/2012;6;20.19;0;SO48005
30103;716;290;30/09/2012;4;28.84;0;SO48005
30103;826;290;30/09/2012;5;67.54;0;SO48005
30103;770;290;30/09/2012;7;469.79;0;SO48005
30103;717;290;30/09/2012;2;780.82;0;SO48005
30103;859;290;30/09/2012;5;14.13;0;SO48005
30103;708;290;30/09/2012;14;19.51;0,02;SO48005
30103;819;290;30/09/2012;1;149.03;0;SO48005
30103;801;290;30/09/2012;4;600.26;0;SO48005
30103;822;290;30/09/2012;5;324.45;0;SO48005
30103;841;290;30/09/2012;3;35.99;0;SO48005
30103;850;290;30/09/2012;5;35.99;0;SO48005
30103;813;290;30/09/2012;1;65.60;0;SO48005
30103;790;290;30/09/2012;5;1466.01;0;SO48005
30103;794;290;30/09/2012;3;1308.94;0;SO48005
30103;714;290;30/09/2012;5;28.84;0;SO48005
30103;833;290;30/09/2012;2;324.45;0;SO48005
30103;836;290;30/09/2012;4;324.45;0;SO48005
30103;738;290;30/09/2012;7;183.94;0;SO48005
30103;730;290;30/09/2012;3;202.33;0;SO48005
30103;853;290;30/09/2012;1;44.99;0;SO48005
30103;760;290;30/09/2012;6;469.79;0;SO48005
30103;791;290;30/09/2012;5;1466.01;0;SO48005
30103;725;290;30/09/2012;4;202.33;0;SO48005
30103;799;290;30/09/2012;4;600.26;0;SO48005
30103;762;290;30/09/2012;2;469.79;0;SO48005
30103;855;290;30/09/2012;1;53.99;0;SO48005
30103;715;290;30/09/2012;10;28.84;0;SO48005
30103;854;290;30/09/2012;4;44.99;0;SO48005
30103;820;290;30/09/2012;1;198.04;0;SO48005
30103;729;290;30/09/2012;4;202.33;0;SO48005
30103;852;290;30/09/2012;6;44.99;0;SO48005
30103;736;290;30/09/2012;2;183.94;0;SO48005
30103;793;290;30/09/2012;7;1308.94;0;SO48005
30103;857;290;30/09/2012;4;53.99;0;SO48005
30026;763;290;30/09/2012;5;469.79;0;SO48006
30026;760;290;30/09/2012;1;469.79;0;SO48006
30026;770;290;30/09/2012;8;469.79;0;SO48006
30026;765;290;30/09/2012;3;469.79;0;SO48006
30026;762;290;30/09/2012;10;469.79;0;SO48006
30026;761;290;30/09/2012;4;469.79;0;SO48006
29630;788;290;30/09/2012;1;647.99;0;SO48007
29983;852;289;30/09/2012;6;44.99;0;SO48008
29983;854;289;30/09/2012;1;44.99;0;SO48008
29983;863;289;30/09/2012;9;22.79;0;SO48008
29983;712;289;30/09/2012;4;5.19;0;SO48008
29983;862;289;30/09/2012;4;22.79;0;SO48008
29983;861;289;30/09/2012;1;22.79;0;SO48008
29869;780;290;30/09/2012;5;1242.85;0;SO48009
29869;781;290;30/09/2012;1;1242.85;0;SO48009
29869;862;290;30/09/2012;4;22.79;0;SO48009
29869;854;290;30/09/2012;3;44.99;0;SO48009
29869;861;290;30/09/2012;2;22.79;0;SO48009
29869;852;290;30/09/2012;1;44.99;0;SO48009
29869;715;290;30/09/2012;7;28.84;0;SO48009
29869;712;290;30/09/2012;1;5.19;0;SO48009
29712;780;290;30/09/2012;7;1242.85;0;SO48010
29712;716;290;30/09/2012;4;28.84;0;SO48010
29712;781;290;30/09/2012;4;1242.85;0;SO48010
29712;807;290;30/09/2012;2;74.84;0;SO48010
29712;831;290;30/09/2012;3;209.26;0;SO48010
